sample_id,stratum,article_id,sent_idx,text,mentions_target,mentions_ceo,is_comparative,target_is_subject,resolved_by_anaphora,resolved_by_coref,is_boilerplate,char_len,anaphor_char_start,anaphor_char_end,pos,neg,neu,absa_text,absa_aspect,absa_pos,absa_neg,absa_neu
resolved-136502641-19,resolved,136502641,19,"Its price tag is higher than the five-seat variant, at roughly 339,000 RMB, or $47,180, but still more competitive than the 400,000 RMB ($55,700) many analysts expected.",True,False,False,False,True,False,False,169,0,3,0.9463918209075928,0.01236904039978981,0.04123920947313309,"Tesla's price tag is higher than the five-seat variant, at roughly 339,000 RMB, or $47,180, but still more competitive than the 400,000 RMB ($55,700) many analysts expected.",Tesla,0.22911322116851807,0.05870744213461876,0.7121793627738953
resolved-136507876-3,resolved,136507876,3,The electric vehicle giant is offering up to 40% in discounts to leasing firms.,True,False,False,False,False,True,False,79,0,26,0.5959135890007019,0.008753737434744835,0.3953327238559723,Tesla is offering up to 40% in discounts to leasing firms.,Tesla,0.6498157382011414,0.006978722754865885,0.3432055115699768
resolved-136536283-41,resolved,136536283,41,"Though the company has been decisively profitable for five straight years, more than half of its pre-tax income in recent quarters has been traced back to automotive regulatory credits and net interest income earned on its cash.",True,False,False,False,False,True,False,228,7,18,0.16063104569911957,0.023898838087916374,0.8154700994491577,"Though Tesla has been decisively profitable for five straight years, more than half of its pre-tax income in recent quarters has been traced back to automotive regulatory credits and net interest income earned on its cash.",Tesla,0.32726427912712097,0.1528226137161255,0.5199130773544312
resolved-136557640-28,resolved,136557640,28,"The firm's three-pronged business model approach of direct sales, servicing, and charging its EVs sets it apart from other carmakers.",True,False,False,False,False,True,False,133,0,10,0.14315250515937805,0.011947023682296276,0.8449004888534546,"Tesla's three-pronged business model approach of direct sales, servicing, and charging its EVs sets it apart from other carmakers.",Tesla,0.7137312293052673,0.014134128578007221,0.2721346318721771
resolved-136563659-6,resolved,136563659,6,The EV maker's troubles in Europe uh continuing to add up.,True,False,False,False,True,False,False,58,0,12,0.05959856137633324,0.9220890402793884,0.018312422558665276,Tesla's troubles in Europe uh continuing to add up.,Tesla,0.0010315943509340286,0.9947951436042786,0.004173254128545523
resolved-136568948-3,resolved,136568948,3,"The electric car maker's stock has climbed by 9.58% in the past month, exceeding the Auto-Tires-Trucks sector's gain of 6.4% and the S&P 500's gain of 1.52%.",True,False,False,False,False,True,False,157,0,24,0.9545185565948486,0.02242758311331272,0.023053815588355064,"Tesla's stock has climbed by 9.58% in the past month, exceeding the Auto-Tires-Trucks sector's gain of 6.4% and the S&P 500's gain of 1.52%.",Tesla,0.9530897736549377,0.006197409238666296,0.04071279987692833
resolved-136575290-12,resolved,136575290,12,"""That is not this case — not in the slightest,"" they wrote.",True,False,False,False,False,True,False,59,48,52,0.058228544890880585,0.3035963475704193,0.6381751298904419,"""That is not this case — not in the slightest,"" Tesla wrote.",Tesla,0.004618491046130657,0.12477223575115204,0.8706092238426208
resolved-136865953-10,resolved,136865953,10,"The shares have almost doubled during the past 52-week period, up from lows of $212 to a high of $488.",True,False,False,False,False,True,False,102,,,0.9491612315177917,0.021709728986024857,0.029129059985280037,"The shares have almost doubled during the past 52-week period, up from lows of $212 to a high of $488.",Tesla,0.1709405481815338,0.019017236307263374,0.8100422620773315
resolved-136896900-7,resolved,136896900,7,"""An accelerated AI path for the company is now on the horizon and investors are underestimating the transformation underway at the company,"" its analysts wrote.",True,False,False,False,False,True,False,160,28,39,0.802669882774353,0.1579742282629013,0.03935594484210014,"""An accelerated AI path for Tesla is now on the horizon and investors are underestimating the transformation underway at the company,"" its analysts wrote.",Tesla,0.2122805267572403,0.025616899132728577,0.7621026039123535
resolved-137228479-63,resolved,137228479,63,Some bears have doubts about whether the firm can execute the opportunity.,True,False,False,False,False,True,False,74,37,45,0.08605393022298813,0.4923822581768036,0.4215637743473053,Some bears have doubts about whether Tesla can execute the opportunity.,Tesla,0.009765665046870708,0.3969916105270386,0.5932427048683167
resolved-137228482-27,resolved,137228482,27,"Whatever technological breakthrough might be around the corner for the company, it seems unlikely to turn around the general slide in vehicle sales, especially now that the tax credit is gone.",True,False,False,False,False,True,False,192,67,78,0.052776094526052475,0.9259763956069946,0.021247530356049538,"Whatever technological breakthrough might be around the corner for Tesla, it seems unlikely to turn around the general slide in vehicle sales, especially now that the tax credit is gone.",Tesla,0.06750977784395218,0.31910452246665955,0.6133857369422913
resolved-137228485-30,resolved,137228485,30,"Over the past three months, the company's shares have experienced a gain of 43.3% relative to the S&P 500's 7.1% increase.",True,False,False,False,False,True,False,122,28,41,0.9537849426269531,0.020024651661515236,0.026190416887402534,"Over the past three months, Tesla's shares have experienced a gain of 43.3% relative to the S&P 500's 7.1% increase.",Tesla,0.7747489213943481,0.009432519786059856,0.21581855416297913
resolved-137258402-19,resolved,137258402,19,"The company had completed cumulative deliveries of over 300,000 units by the end of July 2025.",True,False,False,False,True,False,False,94,0,11,0.7722351551055908,0.009672594256699085,0.21809229254722595,"Tesla had completed cumulative deliveries of over 300,000 units by the end of July 2025.",Tesla,0.17949269711971283,0.007031345274299383,0.8134759664535522
resolved-137258402-40,resolved,137258402,40,The company is also aggressively focusing on artificial intelligence (AI)-powered autonomy business.,True,False,False,False,False,True,False,100,0,11,0.2926674485206604,0.006827721372246742,0.7005047798156738,Tesla is also aggressively focusing on artificial intelligence (AI)-powered autonomy business.,Tesla,0.5781055092811584,0.006140543147921562,0.41575393080711365
resolved-137258403-14,resolved,137258403,14,The company’s adjusted EPS declined 30.6% from the year-ago quarter to $0.50.,True,False,False,False,False,True,False,77,0,13,0.007448871619999409,0.9762211441993713,0.016329865902662277,Tesla's adjusted EPS declined 30.6% from the year-ago quarter to $0.50.,Tesla,0.003796104807406664,0.7109200358390808,0.2852839231491089
resolved-137278474-18,resolved,137278474,18,"Shares in Facebook-parent Meta ( META ) tumbled following the release of its third quarter results, as a one-time, tax-related charge weighed on the company's earnings.",True,False,False,False,True,False,False,168,145,156,0.008723429404199123,0.9734381437301636,0.01783846504986286,"Shares in Facebook-parent Meta ( META ) tumbled following the release of its third quarter results, as a one-time, tax-related charge weighed on Tesla's earnings.",Tesla,0.005544603802263737,0.1989002376794815,0.7955552339553833
resolved-137589116-18,resolved,137589116,18,"While representing a small percentage of his total net worth, we believe the investment reflects positively on his continued belief in the company's prospects…"" (Click here to read the full text)",True,False,False,False,False,True,False,195,135,148,0.14879386126995087,0.00977645255625248,0.8414297103881836,"While representing a small percentage of his total net worth, we believe the investment reflects positively on his continued belief in Tesla's prospects…"" (Click here to read the full text)",Tesla,0.5878328680992126,0.009986217133700848,0.402180939912796
resolved-137589125-34,resolved,137589125,34,"Still, I'm happy to admire the business from the sidelines and keep my buy price near $220, for now.",True,False,False,False,False,True,False,100,27,39,0.3102729916572571,0.011407667770981789,0.6783193349838257,"Still, I'm happy to admire Tesla from the sidelines and keep my buy price near $220, for now.",Tesla,0.6455919742584229,0.017285002395510674,0.33712297677993774
resolved-138290190-9,resolved,138290190,9,"Its net income tumbled further, plunging 61% in the quarter and 46% for the year, or a $3.3 billion decline.",True,False,False,False,False,True,False,108,0,3,0.008249933831393719,0.9760156869888306,0.01573442853987217,"Tesla's net income tumbled further, plunging 61% in the quarter and 46% for the year, or a $3.3 billion decline.",Tesla,0.008356197737157345,0.9122413992881775,0.07940242439508438
resolved-138297103-9,resolved,138297103,9,"On the earnings call, Elon Musk emphasized that the company is making very, very big investments, while some market observers suggested the xAI deal could resonate with investors focused on robotaxis, robotics and energy, even as those businesses remain early-stage and uncertain.",True,True,False,False,False,True,False,280,48,59,0.8908438682556152,0.009272829629480839,0.09988339990377426,"On the earnings call, Elon Musk emphasized that Tesla is making very, very big investments, while some market observers suggested the xAI deal could resonate with investors focused on robotaxis, robotics and energy, even as those businesses remain early-stage and uncertain.",Tesla,0.202579528093338,0.038704369217157364,0.7587161064147949
resolved-138299999-165,resolved,138299999,165,We have a long history in the automotive business of things that are perks or safety features that just become standard over time.,True,False,False,False,False,True,False,130,0,2,0.06163569167256355,0.018693024292588234,0.9196712970733643,Tesla have a long history in the automotive business of things that are perks or safety features that just become standard over time.,Tesla,0.11664286255836487,0.006399411708116531,0.8769577741622925
resolved-138302984-24,resolved,138302984,24,"And free cash flow will likely remain suppressed throughout 2026, because the company plans to invest heavily in artificial intelligence compute infrastructure and manufacturing.",True,False,False,False,False,True,False,178,74,85,0.01072037871927023,0.9458580613136292,0.043421488255262375,"And free cash flow will likely remain suppressed throughout 2026, because Tesla plans to invest heavily in artificial intelligence compute infrastructure and manufacturing.",Tesla,0.031462412327528,0.15657290816307068,0.8119646310806274
resolved-138307221-33,resolved,138307221,33,"But I believe they've had eight or nine accidents with these vehicles, even with the safety driver, the person that's sitting in the passenger seat.",True,False,False,False,False,True,False,148,14,18,0.03190217539668083,0.7189064025878906,0.24919146299362183,"But I believe Tesla've had eight or nine accidents with these vehicles, even with the safety driver, the person that's sitting in the passenger seat.",Tesla,0.0021964001934975386,0.11407502740621567,0.883728563785553
resolved-138307221-487,resolved,138307221,487,"I'm not a user, but the ladies in my house love it.",True,False,False,False,False,True,False,51,48,50,0.05542862415313721,0.040502484887838364,0.9040688276290894,"I'm not a user, but the ladies in my house love Tesla.",Tesla,0.9923793077468872,0.0019360396545380354,0.005684655159711838
resolved-138421158-20,resolved,138421158,20,"The company also recorded a decline in sales in the European market during October, reporting an almost 50% decline in new registrations .",True,False,False,False,False,True,False,138,0,11,0.011548599228262901,0.9726147651672363,0.015836631879210472,"Tesla also recorded a decline in sales in the European market during October, reporting an almost 50% decline in new registrations .",Tesla,0.0044698757119476795,0.5077244639396667,0.48780563473701477
resolved-138421193-7,resolved,138421193,7,"The company also has plans for the Cybertruck to expand outside of North America with deliveries in South Korea, Saudi Arabia, Qatar, and the United Arab Emirates already happening or planned.",True,False,False,False,False,True,False,192,0,11,0.8611869215965271,0.007437486667186022,0.13137561082839966,"Tesla also has plans for the Cybertruck to expand outside of North America with deliveries in South Korea, Saudi Arabia, Qatar, and the United Arab Emirates already happening or planned.",Tesla,0.7605308294296265,0.006176929920911789,0.23329222202301025
resolved-139189465-14,resolved,139189465,14,"It has been arguing that its ""robotaxi"" operations in the state should be outside of autonomous driving rules, essentially admitting its vehicles aren't autonomous vehicles under California law.",True,False,False,False,False,True,False,194,0,2,0.056917473673820496,0.2695695757865906,0.6735129356384277,"Tesla has been arguing that its ""robotaxi"" operations in the state should be outside of autonomous driving rules, essentially admitting its vehicles aren't autonomous vehicles under California law.",Tesla,0.009181276895105839,0.8649599552154541,0.1258588433265686
resolved-139223903-12,resolved,139223903,12,"The company's execution ability is a question mark given its long history of delays, such as the Cybertruck and Robotaxi launches.",True,False,False,False,False,True,False,130,0,13,0.06609973311424255,0.7599346041679382,0.1739657074213028,"Tesla's execution ability is a question mark given its long history of delays, such as the Cybertruck and Robotaxi launches.",Tesla,0.0019776613917201757,0.9717245101928711,0.026297759264707565
resolved-139223903-13,resolved,139223903,13,"Its sizeable investments in projects with uncertain return timelines, like Optimus, also raise skepticism from investors.",True,False,False,False,False,True,False,121,0,3,0.09318750351667404,0.7958839535713196,0.11092860251665115,"Tesla's sizeable investments in projects with uncertain return timelines, like Optimus, also raise skepticism from investors.",Tesla,0.0076886932365596294,0.501292884349823,0.49101847410202026
resolved-139239742-13,resolved,139239742,13,The company formally withdrew the forecast of 20 million annual deliveries by 2030 and has virtually given up on the 50% annual delivery growth guidance.,True,False,False,False,False,True,False,153,0,11,0.010608953423798084,0.9267989993095398,0.062592051923275,Tesla formally withdrew the forecast of 20 million annual deliveries by 2030 and has virtually given up on the 50% annual delivery growth guidance.,Tesla,0.006434612441807985,0.38313236832618713,0.6104329824447632
resolved-139557400-10,resolved,139557400,10,"Each master plan has expanded the scope of what the company is trying to build, from EVs to energy to autonomy.",True,False,False,False,False,True,False,111,48,59,0.7355895042419434,0.008734124712646008,0.25567641854286194,"Each master plan has expanded the scope of what Tesla is trying to build, from EVs to energy to autonomy.",Tesla,0.10872063785791397,0.006928387563675642,0.8843510150909424
resolved-139558668-33,resolved,139558668,33,"The Optimus the humanoid robot um potential as well, people are very excited about could be an amazing product for the company, but just have to be realized.",True,False,False,False,False,True,False,157,115,126,0.3335764408111572,0.01023131888359785,0.6561922430992126,"The Optimus the humanoid robot um potential as well, people are very excited about could be an amazing product for Tesla, but just have to be realized.",Tesla,0.18993745744228363,0.009685542434453964,0.8003770709037781
resolved-139563821-4,resolved,139563821,4,September 2025 was a good month for the stock.,True,False,False,False,False,True,False,46,36,45,0.8267212510108948,0.01986420899629593,0.15341462194919586,September 2025 was a good month for Tesla.,Tesla,0.9497601985931396,0.005057360045611858,0.04518240690231323
resolved-139577778-20,resolved,139577778,20,"Full Self-Driving (FSD) system’s capabilities, lamenting that it still wasn’t as capable as it should be.",True,False,False,False,False,True,False,105,62,64,0.028182432055473328,0.9276720285415649,0.04414551332592964,"Full Self-Driving (FSD) system’s capabilities, lamenting that Tesla still wasn’t as capable as it should be.",Tesla,0.017281165346503258,0.2817431688308716,0.7009757161140442
resolved-139580179-3,resolved,139580179,3,"All told, the American company sold 17,664 vehicles in Europe last month, up nearly 12% from February 2024.",True,False,False,False,False,True,False,107,10,30,0.9506012201309204,0.020790306851267815,0.0286084171384573,"All told, Tesla sold 17,664 vehicles in Europe last month, up nearly 12% from February 2024.",Tesla,0.1485016644001007,0.006731711328029633,0.8447666764259338
resolved-139581433-22,resolved,139581433,22,He said the return trip exposed a different issue: the system struggled when the vehicle drove into direct sunlight.,True,False,False,False,False,True,False,116,,,0.09145117551088333,0.4945058226585388,0.41404294967651367,He said the return trip exposed a different issue: the system struggled when the vehicle drove into direct sunlight.,Tesla,0.03480886295437813,0.20122921466827393,0.763961911201477
resolved-139582672-30,resolved,139582672,30,"Further, the company's energy storage division is booming, having deployed a record 46.7 gigawatt-hours (GWh) in 2025, a 49% year-over-year increase.",True,False,False,False,False,True,False,149,9,22,0.9528543949127197,0.015077359043061733,0.03206824138760567,"Further, Tesla's energy storage division is booming, having deployed a record 46.7 gigawatt-hours (GWh) in 2025, a 49% year-over-year increase.",Tesla,0.6848447322845459,0.006061095278710127,0.3090941607952118
resolved-139908240-13,resolved,139908240,13,But it did fall short ever so slightly on energy storage deliveries.,True,False,False,False,False,True,False,68,4,6,0.028738290071487427,0.9474865198135376,0.023775165900588036,But Tesla did fall short ever so slightly on energy storage deliveries.,Tesla,0.0074414219707250595,0.6683750152587891,0.32418355345726013
resolved-140035346-5,resolved,140035346,5,"Musk accuses his OpenAI co-founders Altman and Greg Brockman of breaking the founding agreement of the company to build AI to benefit humanity, instead shifting the non-profit to a for-profit structure and unjustly enriching themselves along the way.",True,True,False,False,True,False,False,250,99,110,0.026777509599924088,0.6144545078277588,0.3587679862976074,"Musk accuses his OpenAI co-founders Altman and Greg Brockman of breaking the founding agreement of Tesla to build AI to benefit humanity, instead shifting the non-profit to a for-profit structure and unjustly enriching themselves along the way.",Tesla,0.03412183001637459,0.18992958962917328,0.7759485244750977
resolved-140450593-23,resolved,140450593,23,"It must go public, it must get that 70 to 80 billion dollars in new liquidity.",True,False,False,False,False,True,False,78,0,2,0.18238946795463562,0.01396383997052908,0.8036466836929321,"Tesla must go public, it must get that 70 to 80 billion dollars in new liquidity.",Tesla,0.8599022626876831,0.03358025103807449,0.10651746392250061
resolved-140455710-50,resolved,140455710,50,"It's also not even in the in Democratic holdings at all, at least according to how this fund is sort of represented, not at all.",True,False,False,False,False,True,False,128,0,2,0.02925817295908928,0.06842536479234695,0.9023164510726929,"Tesla's also not even in the in Democratic holdings at all, at least according to how this fund is sort of represented, not at all.",Tesla,0.0023689400404691696,0.9885643124580383,0.00906674936413765
resolved-140735748-5,resolved,140735748,5,"This suggests that the company relies less on debt financing and has a more favorable balance between debt and equity, which can be seen as a positive attribute by investors.",True,False,False,False,False,True,False,174,19,30,0.9411933422088623,0.013852817937731743,0.04495372623205185,"This suggests that Tesla relies less on debt financing and has a more favorable balance between debt and equity, which can be seen as a positive attribute by investors.",Tesla,0.42146486043930054,0.008877700194716454,0.5696575045585632
resolved-140736410-24,resolved,140736410,24,"Its sales are healthy in China, and are coming back in the EU.",True,False,False,False,False,True,False,62,0,3,0.9537045955657959,0.013594378717243671,0.0327010340988636,"Tesla's sales are healthy in China, and are coming back in the EU.",Tesla,0.2370264232158661,0.006166122853755951,0.7568074464797974
resolved-140776211-13,resolved,140776211,13,"Beyond its core Model 3 and Model Y vehicles, the company is actively expanding its robotaxi service, an autonomous ride-hailing platform launched in June of 2025.",True,False,False,False,False,True,False,163,7,10,0.8889181017875671,0.006972066126763821,0.10410977900028229,"Beyond Tesla's core Model 3 and Model Y vehicles, the company is actively expanding its robotaxi service, an autonomous ride-hailing platform launched in June of 2025.",Tesla,0.5227770805358887,0.006734773050993681,0.4704881012439728
resolved-141041608-36,resolved,141041608,36,"In fact, the company may be positioned better than almost any other to commercialize autonomous driving and humanoid robotics.",True,False,False,False,False,True,False,126,9,20,0.8576260805130005,0.00586244510486722,0.13651147484779358,"In fact, Tesla may be positioned better than almost any other to commercialize autonomous driving and humanoid robotics.",Tesla,0.5974957346916199,0.01609029993414879,0.38641396164894104
resolved-141068210-22,resolved,141068210,22,"With core operating margins falling to 1.4% and capital expenditures driving quarterly free cash flow to a $1.1 billion loss, the stock carries an unfavorable risk-reward profile.",True,False,False,False,False,True,False,179,126,135,0.007849707268178463,0.974869966506958,0.01728023588657379,"With core operating margins falling to 1.4% and capital expenditures driving quarterly free cash flow to a $1.1 billion loss, Tesla carries an unfavorable risk-reward profile.",Tesla,0.0029402400832623243,0.9591599702835083,0.03789970278739929
resolved-141104218-13,resolved,141104218,13,"""And since then, its shares have jumped as much as 31x,"" he claims.",True,False,False,False,False,True,False,67,17,20,0.9368162751197815,0.01816568709909916,0.04501812160015106,"""And since then, Tesla's shares have jumped as much as 31x,"" he claims.",Tesla,0.47545963525772095,0.013119494542479515,0.5114208459854126
resolved-141109938-33,resolved,141109938,33,It's already built an established brand in the EV market and has achieved success there.,True,False,False,False,False,True,False,88,0,2,0.9060317277908325,0.0070878867991268635,0.08688043057918549,Tesla's already built an established brand in the EV market and has achieved success there.,Tesla,0.6100949048995972,0.010402949526906013,0.37950214743614197
resolved-141122355-124,resolved,141122355,124,"So, Q2 continued the trend that we saw at the end of Q1, a resurgence in demand for our vehicles across the globe.",True,False,False,False,False,True,False,114,32,34,0.9540797472000122,0.020570937544107437,0.025349341332912445,"So, Q2 continued the trend that Tesla saw at the end of Q1, a resurgence in demand for our vehicles across the globe.",Tesla,0.23777516186237335,0.006437393371015787,0.7557874321937561
resolved-141122355-471,resolved,141122355,471,"Our CapEx efficiency, I think, is all scale good.",True,False,False,False,False,True,False,49,0,3,0.8418028950691223,0.012134533375501633,0.14606255292892456,"Tesla's CapEx efficiency, I think, is all scale good.",Tesla,0.9424418210983276,0.004000616725534201,0.05355751886963844
